i,j,n,value
6,10,17,24.99573603041505
6,10,18,24.91664810452469
6,10,19,24.73847630878195
6,10,20,24.463000876874148
6,10,21,24.092974268256818
6,10,22,23.63209366648874
6,10,23,23.0849640381959
6,10,24,22.4570521217672
6,10,25,21.75463180551151
6,10,26,20.984721441039564
6,10,27,20.155013718214644
6,10,28,19.2737988023383
6,10,29,18.34988150155905
6,10,30,17.392493292139825
6,10,31,16.41120008059867
6,10,32,15.415806624332903
6,10,33,14.416258565724199
6,10,34,13.422543058567518
6,10,35,12.444588979731687
6,10,36,11.492167723103801
6,10,37,10.574795567051476
6,10,38,9.701638590915065
6,10,39,8.881421090572811
6,10,40,8.122338408160262
6,10,41,7.431975046920717
6,10,42,6.817228889355897
6,10,43,6.284242275864118
6,10,44,5.838340632505451
6,10,45,5.483979261104839
6,10,46,5.22469882334903
6,10,47,5.063089963665356
6,10,48,5.000767424358992
6,10,49,5.038353911641593
6,10,50,5.175473873756675
6,10,51,5.410757253368615
6,10,52,5.7418531767226755
6,10,53,6.165453442798468
6,10,54,6.677325577760987
6,10,55,7.2723551244401285
6,10,56,7.9445967442960805
6,10,57,8.687333621276784
6,10,58,9.493144574023624
6,10,59,10.353978205862425
6,11,0,12.205845018010741
6,11,1,15.0
6,11,2,15.998334166468283
6,11,3,16.986693307950613
6,11,4,17.955202066613396
6,11,5,18.894183423086506
6,11,6,19.794255386042032
6,11,7,20.646424733950354
6,11,8,21.442176872376912
6,11,9,22.173560908995228
6,11,10,22.833269096274833
6,11,11,23.414709848078967
6,11,12,23.912073600614356
6,11,13,24.320390859672262
6,11,14,24.63558185417193
6,11,15,24.8544972998846
6,11,16,24.974949866040546
6,11,17,24.99573603041505
6,11,18,24.91664810452469
6,11,19,24.73847630878195
6,11,20,24.463000876874148
6,11,21,24.092974268256818
6,11,22,23.63209366648874
6,11,23,23.0849640381959
6,11,24,22.4570521217672
6,11,25,21.75463180551151
6,11,26,20.984721441039564
6,11,27,20.155013718214644
6,11,28,19.2737988023383
6,11,29,18.34988150155905
6,11,30,17.392493292139825
6,11,31,16.41120008059867
6,11,32,15.415806624332903
6,11,33,14.416258565724199
6,11,34,13.422543058567518
6,11,35,12.444588979731687
6,11,36,11.492167723103801
6,11,37,10.574795567051476
6,11,38,9.701638590915065
6,11,39,8.881421090572811
6,11,40,8.122338408160262
6,11,41,7.431975046920717
6,11,42,6.817228889355897
6,11,43,6.284242275864118
6,11,44,5.838340632505451
6,11,45,5.483979261104839
6,11,46,5.22469882334903
6,11,47,5.063089963665356
6,11,48,5.000767424358992
6,11,49,5.038353911641593
6,11,50,5.175473873756675
6,11,51,5.410757253368615
6,11,52,5.7418531767226755
6,11,53,6.165453442798468
6,11,54,6.677325577760987
6,11,55,7.2723551244401285
6,11,56,7.9445967442960805
6,11,57,8.687333621276784
6,11,58,9.493144574023624
6,11,59,10.353978205862425
6,12,0,10.985260516209667
6,12,1,13.5
6,12,2,14.398500749821453
6,12,3,15.288023977155552
6,12,4,16.159681859952055
6,12,5,17.004765080777855
6,12,6,17.814829847437828
6,12,7,18.58178226055532
6,12,8,19.29795918513922
6,12,9,19.956204818095703
6,12,10,20.54994218664735
6,12,11,21.073238863271072
6,12,12,21.52086624055292
6,12,13,21.888351773705036
6,12,14,22.172023668754736
6,12,15,22.36904756989614
6,12,16,22.47745487943649
6,12,17,22.496162427373545
6,12,18,22.42498329407222
6,12,19,22.264628677903758
6,12,20,22.016700789186732
6,12,21,21.683676841431136
6,12,22,21.268884299839865
6,12,23,20.77646763437631
6,12,24,20.211346909590482
6,12,25,19.57916862496036
6,12,26,18.88624929693561
6,12,27,18.13951234639318
6,12,28,17.34641892210447
6,12,29,16.514893351403146
6,12,30,15.653243962925842
6,12,31,14.770080072538804
6,12,32,13.874225961899613
6,12,33,12.974632709151779
6,12,34,12.080288752710766
6,12,35,11.20013008175852
6,12,36,10.342950950793421
6,12,37,9.517316010346327
6,12,38,8.731474731823559
6,12,39,7.993278981515529
6,12,40,7.310104567344236
6,12,41,6.688777542228645
6,12,42,6.135506000420308
6,12,43,5.655818048277706
6,12,44,5.254506569254906
6,12,45,4.935581334994355
6,12,46,4.702228941014127
6,12,47,4.55678096729882
6,12,48,4.500690681923093
6,12,49,4.534518520477434
6,12,50,4.657926486381008
6,12,51,4.869681528031754
6,12,52,5.1676678590504075
6,12,53,5.548908098518622
6,12,54,6.009593019984889
6,12,55,6.545119611996116
6,12,56,7.150137069866473
6,12,57,7.818600259149106
6,12,58,8.543830116621262
6,12,59,9.318580385276183
6,13,0,7.323507010806445
6,13,1,9.0
6,13,2,9.599000499880969
6,13,3,10.192015984770368
6,13,4,10.773121239968038
6,13,5,11.336510053851903
6,13,6,11.876553231625218
6,13,7,12.387854840370212
6,13,8,12.865306123426146
6,13,9,13.304136545397135
6,13,10,13.6999614577649
6,13,11,14.04882590884738
6,13,12,14.347244160368612
6,13,13,14.592234515803359
6,13,14,14.781349112503158
6,13,15,14.91269837993076
6,13,16,14.984969919624326
6,13,17,14.99744161824903
6,13,18,14.949988862714813
6,13,19,14.84308578526917
6,13,20,14.677800526124487
6,13,21,14.455784560954092
6,13,22,14.179256199893242
6,13,23,13.85097842291754
6,13,24,13.474231273060322
6,13,25,13.052779083306906
6,13,26,12.590832864623739
6,13,27,12.093008230928785
6,13,28,11.564279281402978
6,13,29,11.009928900935432
6,13,30,10.435495975283894
6,13,31,9.846720048359202
6,13,32,9.249483974599743
6,13,33,8.649755139434518
6,13,34,8.05352583514051
6,13,35,7.466753387839013
6,13,36,6.895300633862281
6,13,37,6.344877340230886
6,13,38,5.820983154549039
6,13,39,5.328852654343686
6,13,40,4.873403044896158
6,13,41,4.45918502815243
6,13,42,4.0903373336135385
6,13,43,3.770545365518471
6,13,44,3.5030043795032704
6,13,45,3.2903875566629033
6,13,46,3.134819294009418
6,13,47,3.0378539781992133
6,13,48,3.000460454615395
6,13,49,3.023012346984956
6,13,50,3.105284324254005
6,13,51,3.2464543520211695
6,13,52,3.4451119060336053
6,13,53,3.6992720656790814
6,13,54,4.006395346656593
6,13,55,4.363413074664077
6,13,56,4.766758046577649
6,13,57,5.2124001727660705
6,13,58,5.6958867444141745
6,13,59,6.212386923517456
6,14,0,12.205845018010741
6,14,1,15.0
6,14,2,15.998334166468283
6,14,3,16.986693307950613
6,14,4,17.955202066613396
6,14,5,18.894183423086506
6,14,6,19.794255386042032
6,14,7,20.646424733950354
6,14,8,21.442176872376912
6,14,9,22.173560908995228
6,14,10,22.833269096274833
6,14,11,23.414709848078967
6,14,12,23.912073600614356
6,14,13,24.320390859672262
6,14,14,24.63558185417193
6,14,15,24.8544972998846
6,14,16,24.974949866040546
6,14,17,24.99573603041505
6,14,18,24.91664810452469
6,14,19,24.73847630878195
6,14,20,24.463000876874148
6,14,21,24.092974268256818
6,14,22,23.63209366648874
6,14,23,23.0849640381959
6,14,24,22.4570521217672
6,14,25,21.75463180551151
6,14,26,20.984721441039564
6,14,27,20.155013718214644
6,14,28,19.2737988023383
6,14,29,18.34988150155905
6,14,30,17.392493292139825
6,14,31,16.41120008059867
6,14,32,15.415806624332903
6,14,33,14.416258565724199
6,14,34,13.422543058567518
6,14,35,12.444588979731687
6,14,36,11.492167723103801
6,14,37,10.574795567051476
6,14,38,9.701638590915065
6,14,39,8.881421090572811
6,14,40,8.122338408160262
6,14,41,7.431975046920717
6,14,42,6.817228889355897
6,14,43,6.284242275864118
6,14,44,5.838340632505451
6,14,45,5.483979261104839
6,14,46,5.22469882334903
6,14,47,5.063089963665356
6,14,48,5.000767424358992
6,14,49,5.038353911641593
6,14,50,5.175473873756675
6,14,51,5.410757253368615
6,14,52,5.7418531767226755
6,14,53,6.165453442798468
6,14,54,6.677325577760987
6,14,55,7.2723551244401285
6,14,56,7.9445967442960805
6,14,57,8.687333621276784
6,14,58,9.493144574023624
6,14,59,10.353978205862425
7,0,0,8.544091512607519
7,0,1,10.5
7,0,2,11.198833916527798
7,0,3,11.89068531556543
7,0,4,12.568641446629377
7,0,5,13.225928396160555
7,0,6,13.85597877022942
7,0,7,14.452497313765246
7,0,8,15.009523810663836
7,0,9,15.521492636296658
7,0,10,15.983288367392383
7,0,11,16.390296893655275
7,0,12,16.738451520430047
7,0,13,17.024273601770584
7,0,14,17.244907297920353
7,0,15,17.39814810991922
7,0,16,17.482464906228383
7,0,17,17.497015221290535
7,0,18,17.44165367316728
7,0,19,17.316933416147364
7,0,20,17.1241006138119
7,0,21,16.865081987779774
7,0,22,16.542465566542116
7,0,23,16.15947482673713
7,0,24,15.719936485237042
7,0,25,15.228242263858057
7,0,26,14.689305008727695
7,0,27,14.10850960275025
7,0,28,13.49165916163681
7,0,29,12.844917051091336
7,0,30,12.174745304497876
7,0,31,11.48784005641907
7,0,32,10.791064637033033
7,0,33,10.091380996006938
7,0,34,9.395780140997262
7,0,35,8.71121228581218
7,0,36,8.04451740617266
7,0,37,7.402356896936033
7,0,38,6.791147013640546
7,0,39,6.216994763400968
7,0,40,5.685636885712183
7,0,41,5.202382532844502
7,0,42,4.772060222549128
7,0,43,4.398969593104883
7,0,44,4.086838442753816
7,0,45,3.838785482773387
7,0,46,3.657289176344321
7,0,47,3.544162974565749
7,0,48,3.500537197051294
7,0,49,3.5268477381491152
7,0,50,3.6228317116296727
7,0,51,3.787530077358031
7,0,52,4.019297223705873
7,0,53,4.315817409958928
7,0,54,4.674127904432691
7,0,55,5.09064858710809
7,0,56,5.561217721007257
7,0,57,6.081133534893748
7,0,58,6.645201201816537
7,0,59,7.247784744103699
7,1,0,6.102922509005371
7,1,1,7.5
7,1,2,7.999167083234141
7,1,3,8.493346653975307
7,1,4,8.977601033306698
7,1,5,9.447091711543253
7,1,6,9.897127693021016
7,1,7,10.323212366975177
7,1,8,10.721088436188456
7,1,9,11.086780454497614
7,1,10,11.416634548137417
7,1,11,11.707354924039484
7,1,12,11.956036800307178
7,1,13,12.160195429836131
7,1,14,12.317790927085966
7,1,15,12.4272486499423
7,1,16,12.487474933020273
7,1,17,12.497868015207525
7,1,18,12.458324052262345
7,1,19,12.369238154390976
7,1,20,12.231500438437074
7,1,21,12.046487134128409
7,1,22,11.81604683324437
7,1,23,11.54248201909795
7,1,24,11.2285260608836
7,1,25,10.877315902755756
7,1,26,10.492360720519782
7,1,27,10.077506859107322
7,1,28,9.63689940116915
7,1,29,9.174940750779525
7,1,30,8.696246646069913
7,1,31,8.205600040299336
7,1,32,7.707903312166452
7,1,33,7.2081292828620995
7,1,34,6.711271529283759
7,1,35,6.222294489865844
7,1,36,5.7460838615519005
7,1,37,5.287397783525738
7,1,38,4.850819295457533
7,1,39,4.4407105452864055
7,1,40,4.061169204080131
7,1,41,3.7159875234603583
7,1,42,3.4086144446779487
7,1,43,3.142121137932059
7,1,44,2.9191703162527256
7,1,45,2.7419896305524194
7,1,46,2.612349411674515
7,1,47,2.531544981832678
7,1,48,2.500383712179496
7,1,49,2.5191769558207966
7,1,50,2.5877369368783376
7,1,51,2.7053786266843076
7,1,52,2.8709265883613377
7,1,53,3.082726721399234
7,1,54,3.3386627888804936
7,1,55,3.6361775622200643
7,1,56,3.9722983721480403
7,1,57,4.343666810638392
7,1,58,4.746572287011812
7,1,59,5.176989102931213
7,2,0,7.323507010806445
7,2,1,9.0
7,2,2,9.599000499880969
7,2,3,10.192015984770368
7,2,4,10.773121239968038
7,2,5,11.336510053851903
7,2,6,11.876553231625218
7,2,7,12.387854840370212
7,2,8,12.865306123426146
7,2,9,13.304136545397135
7,2,10,13.6999614577649
7,2,11,14.04882590884738
7,2,12,14.347244160368612
7,2,13,14.592234515803359
7,2,14,14.781349112503158
7,2,15,14.91269837993076
7,2,16,14.984969919624326
7,2,17,14.99744161824903
7,2,18,14.949988862714813
7,2,19,14.84308578526917
7,2,20,14.677800526124487
7,2,21,14.455784560954092
7,2,22,14.179256199893242
7,2,23,13.85097842291754
7,2,24,13.474231273060322
7,2,25,13.052779083306906
7,2,26,12.590832864623739
7,2,27,12.093008230928785
7,2,28,11.564279281402978
7,2,29,11.009928900935432
7,2,30,10.435495975283894
7,2,31,9.846720048359202
7,2,32,9.249483974599743
7,2,33,8.649755139434518
7,2,34,8.05352583514051
7,2,35,7.466753387839013
7,2,36,6.895300633862281
7,2,37,6.344877340230886
7,2,38,5.820983154549039
7,2,39,5.328852654343686
7,2,40,4.873403044896158
7,2,41,4.45918502815243
7,2,42,4.0903373336135385
7,2,43,3.770545365518471
7,2,44,3.5030043795032704
7,2,45,3.2903875566629033
7,2,46,3.134819294009418
7,2,47,3.0378539781992133
7,2,48,3.000460454615395
7,2,49,3.023012346984956
7,2,50,3.105284324254005
7,2,51,3.2464543520211695
7,2,52,3.4451119060336053
7,2,53,3.6992720656790814
7,2,54,4.006395346656593
7,2,55,4.363413074664077
7,2,56,4.766758046577649
7,2,57,5.2124001727660705
7,2,58,5.6958867444141745
7,2,59,6.212386923517456
7,3,0,6.102922509005371
7,3,1,7.5
7,3,2,7.999167083234141
7,3,3,8.493346653975307
7,3,4,8.977601033306698
7,3,5,9.447091711543253
7,3,6,9.897127693021016
7,3,7,10.323212366975177
7,3,8,10.721088436188456
7,3,9,11.086780454497614
7,3,10,11.416634548137417
7,3,11,11.707354924039484
7,3,12,11.956036800307178
7,3,13,12.160195429836131
7,3,14,12.317790927085966
7,3,15,12.4272486499423
7,3,16,12.487474933020273
7,3,17,12.497868015207525
7,3,18,12.458324052262345
7,3,19,12.369238154390976
7,3,20,12.231500438437074
7,3,21,12.046487134128409
7,3,22,11.81604683324437
7,3,23,11.54248201909795
7,3,24,11.2285260608836
7,3,25,10.877315902755756
7,3,26,10.492360720519782
7,3,27,10.077506859107322
7,3,28,9.63689940116915
7,3,29,9.174940750779525
7,3,30,8.696246646069913
7,3,31,8.205600040299336
7,3,32,7.707903312166452
7,3,33,7.2081292828620995
7,3,34,6.711271529283759
7,3,35,6.222294489865844
7,3,36,5.7460838615519005
7,3,37,5.287397783525738
7,3,38,4.850819295457533
7,3,39,4.4407105452864055
7,3,40,4.061169204080131
7,3,41,3.7159875234603583
7,3,42,3.4086144446779487
7,3,43,3.142121137932059
7,3,44,2.9191703162527256
7,3,45,2.7419896305524194
7,3,46,2.612349411674515
7,3,47,2.531544981832678
7,3,48,2.500383712179496
7,3,49,2.5191769558207966
7,3,50,2.5877369368783376
7,3,51,2.7053786266843076
7,3,52,2.8709265883613377
7,3,53,3.082726721399234
7,3,54,3.3386627888804936
7,3,55,3.6361775622200643
7,3,56,3.9722983721480403
7,3,57,4.343666810638392
7,3,58,4.746572287011812
7,3,59,5.176989102931213
7,4,0,8.544091512607519
7,4,1,10.5
7,4,2,11.198833916527798
7,4,3,11.89068531556543
7,4,4,12.568641446629377
7,4,5,13.225928396160555
7,4,6,13.85597877022942
7,4,7,14.452497313765246
7,4,8,15.009523810663836
7,4,9,15.521492636296658
7,4,10,15.983288367392383
7,4,11,16.390296893655275
7,4,12,16.738451520430047
7,4,13,17.024273601770584
7,4,14,17.244907297920353
7,4,15,17.39814810991922
7,4,16,17.482464906228383
7,4,17,17.497015221290535
7,4,18,17.44165367316728
7,4,19,17.316933416147364
7,4,20,17.1241006138119
7,4,21,16.865081987779774
7,4,22,16.542465566542116
7,4,23,16.15947482673713
7,4,24,15.719936485237042
7,4,25,15.228242263858057
7,4,26,14.689305008727695
7,4,27,14.10850960275025
7,4,28,13.49165916163681
7,4,29,12.844917051091336
7,4,30,12.174745304497876
7,4,31,11.48784005641907
7,4,32,10.791064637033033
7,4,33,10.091380996006938
7,4,34,9.395780140997262
7,4,35,8.71121228581218
7,4,36,8.04451740617266
7,4,37,7.402356896936033
7,4,38,6.791147013640546
7,4,39,6.216994763400968
7,4,40,5.685636885712183
7,4,41,5.202382532844502
7,4,42,4.772060222549128
7,4,43,4.398969593104883
7,4,44,4.086838442753816
7,4,45,3.838785482773387
7,4,46,3.657289176344321
7,4,47,3.544162974565749
7,4,48,3.500537197051294
7,4,49,3.5268477381491152
7,4,50,3.6228317116296727
7,4,51,3.787530077358031
7,4,52,4.019297223705873
7,4,53,4.315817409958928
7,4,54,4.674127904432691
7,4,55,5.09064858710809
7,4,56,5.561217721007257
7,4,57,6.081133534893748
7,4,58,6.645201201816537
7,4,59,7.247784744103699
7,5,0,9.764676014408593
7,5,1,12.0
7,5,2,12.798667333174626
7,5,3,13.58935464636049
7,5,4,14.364161653290717
7,5,5,15.115346738469205
7,5,6,15.835404308833624
7,5,7,16.517139787160282
7,5,8,17.153741497901528
7,5,9,17.73884872719618
7,5,10,18.266615277019866
7,5,11,18.731767878463174
7,5,12,19.129658880491483
7,5,13,19.45631268773781
7,5,14,19.708465483337545
7,5,15,19.88359783990768
7,5,16,19.979959892832436
7,5,17,19.99658882433204
7,5,18,19.93331848361975
7,5,19,19.79078104702556
7,5,20,19.570400701499317
7,5,21,19.274379414605455
7,5,22,18.90567493319099
7,5,23,18.46797123055672
7,5,24,17.965641697413762
7,5,25,17.40370544440921
7,5,26,16.78777715283165
7,5,27,16.124010974571714
7,5,28,15.419039041870638
7,5,29,14.67990520124724
7,5,30,13.913994633711859
7,5,31,13.128960064478937
7,5,32,12.332645299466323
7,5,33,11.533006852579359
7,5,34,10.738034446854014
7,5,35,9.95567118378535
7,5,36,9.19373417848304
7,5,37,8.45983645364118
7,5,38,7.761310872732053
7,5,39,7.105136872458249
7,5,40,6.49787072652821
7,5,41,5.9455800375365735
7,5,42,5.453783111484718
7,5,43,5.0273938206912945
7,5,44,4.670672506004361
7,5,45,4.387183408883871
7,5,46,4.179759058679224
7,5,47,4.050471970932285
7,5,48,4.000613939487193
7,5,49,4.0306831293132745
7,5,50,4.14037909900534
7,5,51,4.328605802694892
7,5,52,4.59348254137814
7,5,53,4.932362754238775
7,5,54,5.34186046220879
7,5,55,5.817884099552103
7,5,56,6.355677395436865
7,5,57,6.949866897021427
7,5,58,7.594515659218899
7,5,59,8.283182564689941
7,6,0,8.544091512607519
7,6,1,10.5
7,6,2,11.198833916527798
7,6,3,11.89068531556543
7,6,4,12.568641446629377
7,6,5,13.225928396160555
7,6,6,13.85597877022942
7,6,7,14.452497313765246
7,6,8,15.009523810663836
7,6,9,15.521492636296658
7,6,10,15.983288367392383
7,6,11,16.390296893655275
7,6,12,16.738451520430047
7,6,13,17.024273601770584
7,6,14,17.244907297920353
7,6,15,17.39814810991922
7,6,16,17.482464906228383
7,6,17,17.497015221290535
7,6,18,17.44165367316728
7,6,19,17.316933416147364
7,6,20,17.1241006138119
7,6,21,16.865081987779774
7,6,22,16.542465566542116
7,6,23,16.15947482673713
7,6,24,15.719936485237042
7,6,25,15.228242263858057
7,6,26,14.689305008727695
7,6,27,14.10850960275025
7,6,28,13.49165916163681
7,6,29,12.844917051091336
7,6,30,12.174745304497876
7,6,31,11.48784005641907
7,6,32,10.791064637033033
7,6,33,10.091380996006938
7,6,34,9.395780140997262
7,6,35,8.71121228581218
7,6,36,8.04451740617266
7,6,37,7.402356896936033
7,6,38,6.791147013640546
7,6,39,6.216994763400968
7,6,40,5.685636885712183
7,6,41,5.202382532844502
7,6,42,4.772060222549128
7,6,43,4.398969593104883
7,6,44,4.086838442753816
7,6,45,3.838785482773387
7,6,46,3.657289176344321
7,6,47,3.544162974565749
7,6,48,3.500537197051294
7,6,49,3.5268477381491152
7,6,50,3.6228317116296727
7,6,51,3.787530077358031
7,6,52,4.019297223705873
7,6,53,4.315817409958928
7,6,54,4.674127904432691
7,6,55,5.09064858710809
7,6,56,5.561217721007257
7,6,57,6.081133534893748
7,6,58,6.645201201816537
7,6,59,7.247784744103699
7,7,0,6.102922509005371
7,7,1,7.5
7,7,2,7.999167083234141
7,7,3,8.493346653975307
7,7,4,8.977601033306698
7,7,5,9.447091711543253
7,7,6,9.897127693021016
7,7,7,10.323212366975177
7,7,8,10.721088436188456
7,7,9,11.086780454497614
7,7,10,11.416634548137417
7,7,11,11.707354924039484
7,7,12,11.956036800307178
7,7,13,12.160195429836131
7,7,14,12.317790927085966
7,7,15,12.4272486499423
7,7,16,12.487474933020273
7,7,17,12.497868015207525
7,7,18,12.458324052262345
7,7,19,12.369238154390976
7,7,20,12.231500438437074
7,7,21,12.046487134128409
7,7,22,11.81604683324437
7,7,23,11.54248201909795
7,7,24,11.2285260608836
7,7,25,10.877315902755756
7,7,26,10.492360720519782
7,7,27,10.077506859107322
7,7,28,9.63689940116915
7,7,29,9.174940750779525
7,7,30,8.696246646069913
7,7,31,8.205600040299336
7,7,32,7.707903312166452
7,7,33,7.2081292828620995
7,7,34,6.711271529283759
7,7,35,6.222294489865844
7,7,36,5.7460838615519005
7,7,37,5.287397783525738
7,7,38,4.850819295457533
7,7,39,4.4407105452864055
7,7,40,4.061169204080131
7,7,41,3.7159875234603583
7,7,42,3.4086144446779487
7,7,43,3.142121137932059
7,7,44,2.9191703162527256
7,7,45,2.7419896305524194
7,7,46,2.612349411674515
7,7,47,2.531544981832678
7,7,48,2.500383712179496
7,7,49,2.5191769558207966
7,7,50,2.5877369368783376
7,7,51,2.7053786266843076
7,7,52,2.8709265883613377
7,7,53,3.082726721399234
7,7,54,3.3386627888804936
7,7,55,3.6361775622200643
7,7,56,3.9722983721480403
7,7,57,4.343666810638392
7,7,58,4.746572287011812
7,7,59,5.176989102931213
7,8,0,7.323507010806445
7,8,1,9.0
7,8,2,9.599000499880969
7,8,3,10.192015984770368
7,8,4,10.773121239968038
7,8,5,11.336510053851903
7,8,6,11.876553231625218
7,8,7,12.387854840370212
7,8,8,12.865306123426146
7,8,9,13.304136545397135
7,8,10,13.6999614577649
7,8,11,14.04882590884738
7,8,12,14.347244160368612
7,8,13,14.592234515803359
7,8,14,14.781349112503158
7,8,15,14.91269837993076
7,8,16,14.984969919624326
7,8,17,14.99744161824903
7,8,18,14.949988862714813
7,8,19,14.84308578526917
7,8,20,14.677800526124487
7,8,21,14.455784560954092
7,8,22,14.179256199893242
7,8,23,13.85097842291754
7,8,24,13.474231273060322
7,8,25,13.052779083306906
7,8,26,12.590832864623739
7,8,27,12.093008230928785
7,8,28,11.564279281402978
7,8,29,11.009928900935432
7,8,30,10.435495975283894
7,8,31,9.846720048359202
7,8,32,9.249483974599743
7,8,33,8.649755139434518
7,8,34,8.05352583514051
7,8,35,7.466753387839013
7,8,36,6.895300633862281
7,8,37,6.344877340230886
7,8,38,5.820983154549039
7,8,39,5.328852654343686
7,8,40,4.873403044896158
7,8,41,4.45918502815243
7,8,42,4.0903373336135385
7,8,43,3.770545365518471
7,8,44,3.5030043795032704
7,8,45,3.2903875566629033
7,8,46,3.134819294009418
7,8,47,3.0378539781992133
7,8,48,3.000460454615395
7,8,49,3.023012346984956
7,8,50,3.105284324254005
7,8,51,3.2464543520211695
7,8,52,3.4451119060336053
7,8,53,3.6992720656790814
7,8,54,4.006395346656593
7,8,55,4.363413074664077
7,8,56,4.766758046577649
7,8,57,5.2124001727660705
7,8,58,5.6958867444141745
7,8,59,6.212386923517456
7,9,0,10.985260516209667
7,9,1,13.5
7,9,2,14.398500749821453
7,9,3,15.288023977155552
7,9,4,16.159681859952055
7,9,5,17.004765080777855
7,9,6,17.814829847437828
7,9,7,18.58178226055532
7,9,8,19.29795918513922
7,9,9,19.956204818095703
7,9,10,20.54994218664735
7,9,11,21.073238863271072
7,9,12,21.52086624055292
7,9,13,21.888351773705036
7,9,14,22.172023668754736
7,9,15,22.36904756989614
7,9,16,22.47745487943649
7,9,17,22.496162427373545
7,9,18,22.42498329407222
7,9,19,22.264628677903758
7,9,20,22.016700789186732
7,9,21,21.683676841431136
7,9,22,21.268884299839865
7,9,23,20.77646763437631
7,9,24,20.211346909590482
7,9,25,19.57916862496036
7,9,26,18.88624929693561
7,9,27,18.13951234639318
7,9,28,17.34641892210447
7,9,29,16.514893351403146
7,9,30,15.653243962925842
7,9,31,14.770080072538804
7,9,32,13.874225961899613
7,9,33,12.974632709151779
7,9,34,12.080288752710766
7,9,35,11.20013008175852
7,9,36,10.342950950793421
7,9,37,9.517316010346327
7,9,38,8.731474731823559
7,9,39,7.993278981515529
7,9,40,7.310104567344236
7,9,41,6.688777542228645
7,9,42,6.135506000420308
7,9,43,5.655818048277706
7,9,44,5.254506569254906
7,9,45,4.935581334994355
7,9,46,4.702228941014127
7,9,47,4.55678096729882
7,9,48,4.500690681923093
7,9,49,4.534518520477434
7,9,50,4.657926486381008
7,9,51,4.869681528031754
7,9,52,5.1676678590504075
7,9,53,5.548908098518622
7,9,54,6.009593019984889
7,9,55,6.545119611996116
7,9,56,7.150137069866473
7,9,57,7.818600259149106
7,9,58,8.543830116621262
7,9,59,9.318580385276183
7,10,0,12.205845018010741
7,10,1,15.0
7,10,2,15.998334166468283
7,10,3,16.986693307950613
7,10,4,17.955202066613396
7,10,5,18.894183423086506
7,10,6,19.794255386042032
7,10,7,20.646424733950354
7,10,8,21.442176872376912
7,10,9,22.173560908995228
7,10,10,22.833269096274833
7,10,11,23.414709848078967
7,10,12,23.912073600614356
7,10,13,24.320390859672262
7,10,14,24.63558185417193
7,10,15,24.8544972998846
7,10,16,24.974949866040546
7,10,17,24.99573603041505
7,10,18,24.91664810452469
7,10,19,24.73847630878195
7,10,20,24.463000876874148
7,10,21,24.092974268256818
7,10,22,23.63209366648874
7,10,23,23.0849640381959
7,10,24,22.4570521217672
7,10,25,21.75463180551151
7,10,26,20.984721441039564
7,10,27,20.155013718214644
7,10,28,19.2737988023383
7,10,29,18.34988150155905
7,10,30,17.392493292139825
7,10,31,16.41120008059867
7,10,32,15.415806624332903
7,10,33,14.416258565724199
7,10,34,13.422543058567518
7,10,35,12.444588979731687
7,10,36,11.492167723103801
7,10,37,10.574795567051476
7,10,38,9.701638590915065
7,10,39,8.881421090572811
7,10,40,8.122338408160262
7,10,41,7.431975046920717
7,10,42,6.817228889355897
7,10,43,6.284242275864118
7,10,44,5.838340632505451
7,10,45,5.483979261104839
7,10,46,5.22469882334903
7,10,47,5.063089963665356
7,10,48,5.000767424358992
7,10,49,5.038353911641593
7,10,50,5.175473873756675
7,10,51,5.410757253368615
7,10,52,5.7418531767226755
7,10,53,6.165453442798468
7,10,54,6.677325577760987
7,10,55,7.2723551244401285
7,10,56,7.9445967442960805
7,10,57,8.687333621276784
7,10,58,9.493144574023624
7,10,59,10.353978205862425
7,11,0,8.544091512607519
7,11,1,10.5
7,11,2,11.198833916527798
7,11,3,11.89068531556543
7,11,4,12.568641446629377
7,11,5,13.225928396160555
7,11,6,13.85597877022942
7,11,7,14.452497313765246
7,11,8,15.009523810663836
7,11,9,15.521492636296658
7,11,10,15.983288367392383
7,11,11,16.390296893655275
7,11,12,16.738451520430047
7,11,13,17.024273601770584
7,11,14,17.244907297920353
7,11,15,17.39814810991922
7,11,16,17.482464906228383
7,11,17,17.497015221290535
7,11,18,17.44165367316728
7,11,19,17.316933416147364
7,11,20,17.1241006138119
7,11,21,16.865081987779774
7,11,22,16.542465566542116
7,11,23,16.15947482673713
7,11,24,15.719936485237042
7,11,25,15.228242263858057
7,11,26,14.689305008727695
7,11,27,14.10850960275025
7,11,28,13.49165916163681
7,11,29,12.844917051091336
7,11,30,12.174745304497876
7,11,31,11.48784005641907
7,11,32,10.791064637033033
7,11,33,10.091380996006938
7,11,34,9.395780140997262
7,11,35,8.71121228581218
7,11,36,8.04451740617266
7,11,37,7.402356896936033
7,11,38,6.791147013640546
7,11,39,6.216994763400968
7,11,40,5.685636885712183
7,11,41,5.202382532844502
7,11,42,4.772060222549128
7,11,43,4.398969593104883
7,11,44,4.086838442753816
7,11,45,3.838785482773387
7,11,46,3.657289176344321
7,11,47,3.544162974565749
7,11,48,3.500537197051294
7,11,49,3.5268477381491152
7,11,50,3.6228317116296727
7,11,51,3.787530077358031
7,11,52,4.019297223705873
7,11,53,4.315817409958928
