i,j,n,value
3,1,37,468.0
3,1,38,481.0
3,1,39,494.0
3,1,40,507.0
3,1,41,520.0
3,1,42,533.0
3,1,43,546.0
3,1,44,559.0
3,1,45,572.0
3,1,46,585.0
3,1,47,598.0
3,1,48,611.0
3,1,49,624.0
3,1,50,637.0
3,1,51,650.0
3,1,52,663.0
3,1,53,676.0
3,1,54,689.0
3,1,55,702.0
3,1,56,715.0
3,1,57,728.0
3,1,58,741.0
3,1,59,754.0
3,2,0,900.0
3,2,1,0.0
3,2,2,15.0
3,2,3,30.0
3,2,4,45.0
3,2,5,60.0
3,2,6,75.0
3,2,7,90.0
3,2,8,105.0
3,2,9,120.0
3,2,10,135.0
3,2,11,150.0
3,2,12,165.0
3,2,13,180.0
3,2,14,195.0
3,2,15,210.0
3,2,16,225.0
3,2,17,240.0
3,2,18,255.0
3,2,19,270.0
3,2,20,285.0
3,2,21,300.0
3,2,22,315.0
3,2,23,330.0
3,2,24,345.0
3,2,25,360.0
3,2,26,375.0
3,2,27,390.0
3,2,28,405.0
3,2,29,420.0
3,2,30,435.0
3,2,31,450.0
3,2,32,465.0
3,2,33,480.0
3,2,34,495.0
3,2,35,510.0
3,2,36,525.0
3,2,37,540.0
3,2,38,555.0
3,2,39,570.0
3,2,40,585.0
3,2,41,600.0
3,2,42,615.0
3,2,43,630.0
3,2,44,645.0
3,2,45,660.0
3,2,46,675.0
3,2,47,690.0
3,2,48,705.0
3,2,49,720.0
3,2,50,735.0
3,2,51,750.0
3,2,52,765.0
3,2,53,780.0
3,2,54,795.0
3,2,55,810.0
3,2,56,825.0
3,2,57,840.0
3,2,58,855.0
3,2,59,870.0
3,3,0,900.0
3,3,1,0.0
3,3,2,15.0
3,3,3,30.0
3,3,4,45.0
3,3,5,60.0
3,3,6,75.0
3,3,7,90.0
3,3,8,105.0
3,3,9,120.0
3,3,10,135.0
3,3,11,150.0
3,3,12,165.0
3,3,13,180.0
3,3,14,195.0
3,3,15,210.0
3,3,16,225.0
3,3,17,240.0
3,3,18,255.0
3,3,19,270.0
3,3,20,285.0
3,3,21,300.0
3,3,22,315.0
3,3,23,330.0
3,3,24,345.0
3,3,25,360.0
3,3,26,375.0
3,3,27,390.0
3,3,28,405.0
3,3,29,420.0
3,3,30,435.0
3,3,31,450.0
3,3,32,465.0
3,3,33,480.0
3,3,34,495.0
3,3,35,510.0
3,3,36,525.0
3,3,37,540.0
3,3,38,555.0
3,3,39,570.0
3,3,40,585.0
3,3,41,600.0
3,3,42,615.0
3,3,43,630.0
3,3,44,645.0
3,3,45,660.0
3,3,46,675.0
3,3,47,690.0
3,3,48,705.0
3,3,49,720.0
3,3,50,735.0
3,3,51,750.0
3,3,52,765.0
3,3,53,780.0
3,3,54,795.0
3,3,55,810.0
3,3,56,825.0
3,3,57,840.0
3,3,58,855.0
3,3,59,870.0
3,4,0,720.0
3,4,1,0.0
3,4,2,12.0
3,4,3,24.0
3,4,4,36.0
3,4,5,48.0
3,4,6,60.0
3,4,7,72.0
3,4,8,84.0
3,4,9,96.0
3,4,10,108.0
3,4,11,120.0
3,4,12,132.0
3,4,13,144.0
3,4,14,156.0
3,4,15,168.0
3,4,16,180.0
3,4,17,192.0
3,4,18,204.0
3,4,19,216.0
3,4,20,228.0
3,4,21,240.0
3,4,22,252.0
3,4,23,264.0
3,4,24,276.0
3,4,25,288.0
3,4,26,300.0
3,4,27,312.0
3,4,28,324.0
3,4,29,336.0
3,4,30,348.0
3,4,31,360.0
3,4,32,372.0
3,4,33,384.0
3,4,34,396.0
3,4,35,408.0
3,4,36,420.0
3,4,37,432.0
3,4,38,444.0
3,4,39,456.0
3,4,40,468.0
3,4,41,480.0
3,4,42,492.0
3,4,43,504.0
3,4,44,516.0
3,4,45,528.0
3,4,46,540.0
3,4,47,552.0
3,4,48,564.0
3,4,49,576.0
3,4,50,588.0
3,4,51,600.0
3,4,52,612.0
3,4,53,624.0
3,4,54,636.0
3,4,55,648.0
3,4,56,660.0
3,4,57,672.0
3,4,58,684.0
3,4,59,696.0
3,5,0,780.0
3,5,1,0.0
3,5,2,13.0
3,5,3,26.0
3,5,4,39.0
3,5,5,52.0
3,5,6,65.0
3,5,7,78.0
3,5,8,91.0
3,5,9,104.0
3,5,10,117.0
3,5,11,130.0
3,5,12,143.0
3,5,13,156.0
3,5,14,169.0
3,5,15,182.0
3,5,16,195.0
3,5,17,208.0
3,5,18,221.0
3,5,19,234.0
3,5,20,247.0
3,5,21,260.0
3,5,22,273.0
3,5,23,286.0
3,5,24,299.0
3,5,25,312.0
3,5,26,325.0
3,5,27,338.0
3,5,28,351.0
3,5,29,364.0
3,5,30,377.0
3,5,31,390.0
3,5,32,403.0
3,5,33,416.0
3,5,34,429.0
3,5,35,442.0
3,5,36,455.0
3,5,37,468.0
3,5,38,481.0
3,5,39,494.0
3,5,40,507.0
3,5,41,520.0
3,5,42,533.0
3,5,43,546.0
3,5,44,559.0
3,5,45,572.0
3,5,46,585.0
3,5,47,598.0
3,5,48,611.0
3,5,49,624.0
3,5,50,637.0
3,5,51,650.0
3,5,52,663.0
3,5,53,676.0
3,5,54,689.0
3,5,55,702.0
3,5,56,715.0
3,5,57,728.0
3,5,58,741.0
3,5,59,754.0
3,6,0,840.0
3,6,1,0.0
3,6,2,14.0
3,6,3,28.0
3,6,4,42.0
3,6,5,56.0
3,6,6,70.0
3,6,7,84.0
3,6,8,98.0
3,6,9,112.0
3,6,10,126.0
3,6,11,140.0
3,6,12,154.0
3,6,13,168.0
3,6,14,182.0
3,6,15,196.0
3,6,16,210.0
3,6,17,224.0
3,6,18,238.0
3,6,19,252.0
3,6,20,266.0
3,6,21,280.0
3,6,22,294.0
3,6,23,308.0
3,6,24,322.0
3,6,25,336.0
3,6,26,350.0
3,6,27,364.0
3,6,28,378.0
3,6,29,392.0
3,6,30,406.0
3,6,31,420.0
3,6,32,434.0
3,6,33,448.0
3,6,34,462.0
3,6,35,476.0
3,6,36,490.0
3,6,37,504.0
3,6,38,518.0
3,6,39,532.0
3,6,40,546.0
3,6,41,560.0
3,6,42,574.0
3,6,43,588.0
3,6,44,602.0
3,6,45,616.0
3,6,46,630.0
3,6,47,644.0
3,6,48,658.0
3,6,49,672.0
3,6,50,686.0
3,6,51,700.0
3,6,52,714.0
3,6,53,728.0
3,6,54,742.0
3,6,55,756.0
3,6,56,770.0
3,6,57,784.0
3,6,58,798.0
3,6,59,812.0
3,7,0,780.0
3,7,1,0.0
3,7,2,13.0
3,7,3,26.0
3,7,4,39.0
3,7,5,52.0
3,7,6,65.0
3,7,7,78.0
3,7,8,91.0
3,7,9,104.0
3,7,10,117.0
3,7,11,130.0
3,7,12,143.0
3,7,13,156.0
3,7,14,169.0
3,7,15,182.0
3,7,16,195.0
3,7,17,208.0
3,7,18,221.0
3,7,19,234.0
3,7,20,247.0
3,7,21,260.0
3,7,22,273.0
3,7,23,286.0
3,7,24,299.0
3,7,25,312.0
3,7,26,325.0
3,7,27,338.0
3,7,28,351.0
3,7,29,364.0
3,7,30,377.0
3,7,31,390.0
3,7,32,403.0
3,7,33,416.0
3,7,34,429.0
3,7,35,442.0
3,7,36,455.0
3,7,37,468.0
3,7,38,481.0
3,7,39,494.0
3,7,40,507.0
3,7,41,520.0
3,7,42,533.0
3,7,43,546.0
3,7,44,559.0
3,7,45,572.0
3,7,46,585.0
3,7,47,598.0
3,7,48,611.0
3,7,49,624.0
3,7,50,637.0
3,7,51,650.0
3,7,52,663.0
3,7,53,676.0
3,7,54,689.0
3,7,55,702.0
3,7,56,715.0
3,7,57,728.0
3,7,58,741.0
3,7,59,754.0
3,8,0,600.0
3,8,1,0.0
3,8,2,10.0
3,8,3,20.0
3,8,4,30.0
3,8,5,40.0
3,8,6,50.0
3,8,7,60.0
3,8,8,70.0
3,8,9,80.0
3,8,10,90.0
3,8,11,100.0
3,8,12,110.0
3,8,13,120.0
3,8,14,130.0
3,8,15,140.0
3,8,16,150.0
3,8,17,160.0
3,8,18,170.0
3,8,19,180.0
3,8,20,190.0
3,8,21,200.0
3,8,22,210.0
3,8,23,220.0
3,8,24,230.0
3,8,25,240.0
3,8,26,250.0
3,8,27,260.0
3,8,28,270.0
3,8,29,280.0
3,8,30,290.0
3,8,31,300.0
3,8,32,310.0
3,8,33,320.0
3,8,34,330.0
3,8,35,340.0
3,8,36,350.0
3,8,37,360.0
3,8,38,370.0
3,8,39,380.0
3,8,40,390.0
3,8,41,400.0
3,8,42,410.0
3,8,43,420.0
3,8,44,430.0
3,8,45,440.0
3,8,46,450.0
3,8,47,460.0
3,8,48,470.0
3,8,49,480.0
3,8,50,490.0
3,8,51,500.0
3,8,52,510.0
3,8,53,520.0
3,8,54,530.0
3,8,55,540.0
3,8,56,550.0
3,8,57,560.0
3,8,58,570.0
3,8,59,580.0
3,9,0,660.0
3,9,1,0.0
3,9,2,11.0
3,9,3,22.0
3,9,4,33.0
3,9,5,44.0
3,9,6,55.0
3,9,7,66.0
3,9,8,77.0
3,9,9,88.0
3,9,10,99.0
3,9,11,110.0
3,9,12,121.0
3,9,13,132.0
3,9,14,143.0
3,9,15,154.0
3,9,16,165.0
3,9,17,176.0
3,9,18,187.0
3,9,19,198.0
3,9,20,209.0
3,9,21,220.0
3,9,22,231.0
3,9,23,242.0
3,9,24,253.0
3,9,25,264.0
3,9,26,275.0
3,9,27,286.0
3,9,28,297.0
3,9,29,308.0
3,9,30,319.0
3,9,31,330.0
3,9,32,341.0
3,9,33,352.0
3,9,34,363.0
3,9,35,374.0
3,9,36,385.0
3,9,37,396.0
3,9,38,407.0
3,9,39,418.0
3,9,40,429.0
3,9,41,440.0
3,9,42,451.0
3,9,43,462.0
3,9,44,473.0
3,9,45,484.0
3,9,46,495.0
3,9,47,506.0
3,9,48,517.0
3,9,49,528.0
3,9,50,539.0
3,9,51,550.0
3,9,52,561.0
3,9,53,572.0
3,9,54,583.0
3,9,55,594.0
3,9,56,605.0
3,9,57,616.0
3,9,58,627.0
3,9,59,638.0
3,10,0,660.0
3,10,1,0.0
3,10,2,11.0
3,10,3,22.0
3,10,4,33.0
3,10,5,44.0
3,10,6,55.0
3,10,7,66.0
3,10,8,77.0
3,10,9,88.0
3,10,10,99.0
3,10,11,110.0
3,10,12,121.0
3,10,13,132.0
3,10,14,143.0
3,10,15,154.0
3,10,16,165.0
3,10,17,176.0
3,10,18,187.0
3,10,19,198.0
3,10,20,209.0
3,10,21,220.0
3,10,22,231.0
3,10,23,242.0
3,10,24,253.0
3,10,25,264.0
3,10,26,275.0
3,10,27,286.0
3,10,28,297.0
3,10,29,308.0
3,10,30,319.0
3,10,31,330.0
3,10,32,341.0
3,10,33,352.0
3,10,34,363.0
3,10,35,374.0
3,10,36,385.0
3,10,37,396.0
3,10,38,407.0
3,10,39,418.0
3,10,40,429.0
3,10,41,440.0
3,10,42,451.0
3,10,43,462.0
3,10,44,473.0
3,10,45,484.0
3,10,46,495.0
3,10,47,506.0
3,10,48,517.0
3,10,49,528.0
3,10,50,539.0
3,10,51,550.0
3,10,52,561.0
3,10,53,572.0
3,10,54,583.0
3,10,55,594.0
3,10,56,605.0
3,10,57,616.0
3,10,58,627.0
3,10,59,638.0
3,11,0,600.0
3,11,1,0.0
3,11,2,10.0
3,11,3,20.0
3,11,4,30.0
3,11,5,40.0
3,11,6,50.0
3,11,7,60.0
3,11,8,70.0
3,11,9,80.0
3,11,10,90.0
3,11,11,100.0
3,11,12,110.0
3,11,13,120.0
3,11,14,130.0
3,11,15,140.0
3,11,16,150.0
3,11,17,160.0
3,11,18,170.0
3,11,19,180.0
3,11,20,190.0
3,11,21,200.0
3,11,22,210.0
3,11,23,220.0
3,11,24,230.0
3,11,25,240.0
3,11,26,250.0
3,11,27,260.0
3,11,28,270.0
3,11,29,280.0
3,11,30,290.0
3,11,31,300.0
3,11,32,310.0
3,11,33,320.0
3,11,34,330.0
3,11,35,340.0
3,11,36,350.0
3,11,37,360.0
3,11,38,370.0
3,11,39,380.0
3,11,40,390.0
3,11,41,400.0
3,11,42,410.0
3,11,43,420.0
3,11,44,430.0
3,11,45,440.0
3,11,46,450.0
3,11,47,460.0
3,11,48,470.0
3,11,49,480.0
3,11,50,490.0
3,11,51,500.0
3,11,52,510.0
3,11,53,520.0
3,11,54,530.0
3,11,55,540.0
3,11,56,550.0
3,11,57,560.0
3,11,58,570.0
3,11,59,580.0
3,12,0,720.0
3,12,1,0.0
3,12,2,12.0
3,12,3,24.0
3,12,4,36.0
3,12,5,48.0
3,12,6,60.0
3,12,7,72.0
3,12,8,84.0
3,12,9,96.0
3,12,10,108.0
3,12,11,120.0
3,12,12,132.0
3,12,13,144.0
3,12,14,156.0
3,12,15,168.0
3,12,16,180.0
3,12,17,192.0
3,12,18,204.0
3,12,19,216.0
3,12,20,228.0
3,12,21,240.0
3,12,22,252.0
3,12,23,264.0
3,12,24,276.0
3,12,25,288.0
3,12,26,300.0
3,12,27,312.0
3,12,28,324.0
3,12,29,336.0
3,12,30,348.0
3,12,31,360.0
3,12,32,372.0
3,12,33,384.0
3,12,34,396.0
3,12,35,408.0
3,12,36,420.0
3,12,37,432.0
3,12,38,444.0
3,12,39,456.0
3,12,40,468.0
3,12,41,480.0
3,12,42,492.0
3,12,43,504.0
3,12,44,516.0
3,12,45,528.0
3,12,46,540.0
3,12,47,552.0
3,12,48,564.0
3,12,49,576.0
3,12,50,588.0
3,12,51,600.0
3,12,52,612.0
3,12,53,624.0
3,12,54,636.0
3,12,55,648.0
3,12,56,660.0
3,12,57,672.0
3,12,58,684.0
3,12,59,696.0
3,13,0,600.0
3,13,1,0.0
3,13,2,10.0
3,13,3,20.0
3,13,4,30.0
3,13,5,40.0
3,13,6,50.0
3,13,7,60.0
3,13,8,70.0
3,13,9,80.0
3,13,10,90.0
3,13,11,100.0
3,13,12,110.0
3,13,13,120.0
3,13,14,130.0
3,13,15,140.0
3,13,16,150.0
3,13,17,160.0
3,13,18,170.0
3,13,19,180.0
3,13,20,190.0
3,13,21,200.0
3,13,22,210.0
3,13,23,220.0
3,13,24,230.0
3,13,25,240.0
3,13,26,250.0
3,13,27,260.0
3,13,28,270.0
3,13,29,280.0
3,13,30,290.0
3,13,31,300.0
3,13,32,310.0
3,13,33,320.0
3,13,34,330.0
3,13,35,340.0
3,13,36,350.0
3,13,37,360.0
3,13,38,370.0
3,13,39,380.0
3,13,40,390.0
3,13,41,400.0
3,13,42,410.0
3,13,43,420.0
3,13,44,430.0
3,13,45,440.0
3,13,46,450.0
3,13,47,460.0
3,13,48,470.0
3,13,49,480.0
3,13,50,490.0
3,13,51,500.0
3,13,52,510.0
3,13,53,520.0
3,13,54,530.0
3,13,55,540.0
3,13,56,550.0
3,13,57,560.0
3,13,58,570.0
3,13,59,580.0
3,14,0,840.0
3,14,1,0.0
3,14,2,14.0
3,14,3,28.0
3,14,4,42.0
3,14,5,56.0
3,14,6,70.0
3,14,7,84.0
3,14,8,98.0
3,14,9,112.0
3,14,10,126.0
3,14,11,140.0
3,14,12,154.0
3,14,13,168.0
3,14,14,182.0
3,14,15,196.0
3,14,16,210.0
3,14,17,224.0
3,14,18,238.0
3,14,19,252.0
3,14,20,266.0
3,14,21,280.0
3,14,22,294.0
3,14,23,308.0
3,14,24,322.0
3,14,25,336.0
3,14,26,350.0
3,14,27,364.0
3,14,28,378.0
3,14,29,392.0
3,14,30,406.0
3,14,31,420.0
3,14,32,434.0
3,14,33,448.0
3,14,34,462.0
3,14,35,476.0
3,14,36,490.0
3,14,37,504.0
3,14,38,518.0
3,14,39,532.0
3,14,40,546.0
3,14,41,560.0
3,14,42,574.0
3,14,43,588.0
3,14,44,602.0
3,14,45,616.0
3,14,46,630.0
3,14,47,644.0
3,14,48,658.0
3,14,49,672.0
3,14,50,686.0
3,14,51,700.0
3,14,52,714.0
3,14,53,728.0
3,14,54,742.0
3,14,55,756.0
3,14,56,770.0
3,14,57,784.0
3,14,58,798.0
3,14,59,812.0
4,0,0,840.0
4,0,1,0.0
4,0,2,14.0
4,0,3,28.0
4,0,4,42.0
4,0,5,56.0
4,0,6,70.0
4,0,7,84.0
4,0,8,98.0
4,0,9,112.0
4,0,10,126.0
4,0,11,140.0
4,0,12,154.0
4,0,13,168.0
4,0,14,182.0
4,0,15,196.0
4,0,16,210.0
4,0,17,224.0
4,0,18,238.0
4,0,19,252.0
4,0,20,266.0
4,0,21,280.0
4,0,22,294.0
4,0,23,308.0
4,0,24,322.0
4,0,25,336.0
4,0,26,350.0
4,0,27,364.0
4,0,28,378.0
4,0,29,392.0
4,0,30,406.0
4,0,31,420.0
4,0,32,434.0
4,0,33,448.0
4,0,34,462.0
4,0,35,476.0
4,0,36,490.0
4,0,37,504.0
4,0,38,518.0
4,0,39,532.0
4,0,40,546.0
4,0,41,560.0
4,0,42,574.0
4,0,43,588.0
4,0,44,602.0
4,0,45,616.0
4,0,46,630.0
4,0,47,644.0
4,0,48,658.0
4,0,49,672.0
4,0,50,686.0
4,0,51,700.0
4,0,52,714.0
4,0,53,728.0
4,0,54,742.0
4,0,55,756.0
4,0,56,770.0
4,0,57,784.0
4,0,58,798.0
4,0,59,812.0
4,1,0,660.0
4,1,1,0.0
4,1,2,11.0
4,1,3,22.0
4,1,4,33.0
4,1,5,44.0
4,1,6,55.0
4,1,7,66.0
4,1,8,77.0
4,1,9,88.0
4,1,10,99.0
4,1,11,110.0
4,1,12,121.0
4,1,13,132.0
4,1,14,143.0
4,1,15,154.0
4,1,16,165.0
4,1,17,176.0
4,1,18,187.0
4,1,19,198.0
4,1,20,209.0
4,1,21,220.0
4,1,22,231.0
4,1,23,242.0
4,1,24,253.0
4,1,25,264.0
4,1,26,275.0
4,1,27,286.0
4,1,28,297.0
4,1,29,308.0
4,1,30,319.0
4,1,31,330.0
4,1,32,341.0
4,1,33,352.0
4,1,34,363.0
4,1,35,374.0
4,1,36,385.0
4,1,37,396.0
4,1,38,407.0
4,1,39,418.0
4,1,40,429.0
4,1,41,440.0
4,1,42,451.0
4,1,43,462.0
4,1,44,473.0
4,1,45,484.0
4,1,46,495.0
4,1,47,506.0
4,1,48,517.0
4,1,49,528.0
4,1,50,539.0
4,1,51,550.0
4,1,52,561.0
4,1,53,572.0
4,1,54,583.0
4,1,55,594.0
4,1,56,605.0
4,1,57,616.0
4,1,58,627.0
4,1,59,638.0
4,2,0,840.0
4,2,1,0.0
4,2,2,14.0
4,2,3,28.0
4,2,4,42.0
4,2,5,56.0
4,2,6,70.0
4,2,7,84.0
4,2,8,98.0
4,2,9,112.0
4,2,10,126.0
4,2,11,140.0
4,2,12,154.0
4,2,13,168.0
4,2,14,182.0
4,2,15,196.0
4,2,16,210.0
4,2,17,224.0
4,2,18,238.0
4,2,19,252.0
4,2,20,266.0
4,2,21,280.0
4,2,22,294.0
4,2,23,308.0
4,2,24,322.0
4,2,25,336.0
4,2,26,350.0
4,2,27,364.0
4,2,28,378.0
4,2,29,392.0
4,2,30,406.0
4,2,31,420.0
4,2,32,434.0
4,2,33,448.0
4,2,34,462.0
4,2,35,476.0
4,2,36,490.0
4,2,37,504.0
4,2,38,518.0
4,2,39,532.0
4,2,40,546.0
4,2,41,560.0
4,2,42,574.0
4,2,43,588.0
4,2,44,602.0
4,2,45,616.0
4,2,46,630.0
4,2,47,644.0
4,2,48,658.0
4,2,49,672.0
4,2,50,686.0
4,2,51,700.0
4,2,52,714.0
4,2,53,728.0
4,2,54,742.0
4,2,55,756.0
4,2,56,770.0
4,2,57,784.0
4,2,58,798.0
4,2,59,812.0
4,3,0,660.0
4,3,1,0.0
4,3,2,11.0
4,3,3,22.0
4,3,4,33.0
4,3,5,44.0
4,3,6,55.0
4,3,7,66.0
4,3,8,77.0
4,3,9,88.0
4,3,10,99.0
4,3,11,110.0
4,3,12,121.0
4,3,13,132.0
4,3,14,143.0
4,3,15,154.0
4,3,16,165.0
4,3,17,176.0
4,3,18,187.0
4,3,19,198.0
4,3,20,209.0
4,3,21,220.0
4,3,22,231.0
4,3,23,242.0
4,3,24,253.0
4,3,25,264.0
4,3,26,275.0
4,3,27,286.0
4,3,28,297.0
4,3,29,308.0
4,3,30,319.0
4,3,31,330.0
4,3,32,341.0
4,3,33,352.0
4,3,34,363.0
4,3,35,374.0
4,3,36,385.0
4,3,37,396.0
4,3,38,407.0
4,3,39,418.0
4,3,40,429.0
4,3,41,440.0
4,3,42,451.0
4,3,43,462.0
4,3,44,473.0
4,3,45,484.0
4,3,46,495.0
4,3,47,506.0
4,3,48,517.0
4,3,49,528.0
4,3,50,539.0
4,3,51,550.0
4,3,52,561.0
4,3,53,572.0
4,3,54,583.0
4,3,55,594.0
4,3,56,605.0
4,3,57,616.0
4,3,58,627.0
4,3,59,638.0
4,4,0,600.0
4,4,1,0.0
4,4,2,10.0
4,4,3,20.0
4,4,4,30.0
4,4,5,40.0
4,4,6,50.0
4,4,7,60.0
4,4,8,70.0
4,4,9,80.0
4,4,10,90.0
4,4,11,100.0
4,4,12,110.0
4,4,13,120.0
4,4,14,130.0
4,4,15,140.0
4,4,16,150.0
4,4,17,160.0
4,4,18,170.0
4,4,19,180.0
4,4,20,190.0
4,4,21,200.0
4,4,22,210.0
4,4,23,220.0
4,4,24,230.0
4,4,25,240.0
4,4,26,250.0
4,4,27,260.0
4,4,28,270.0
4,4,29,280.0
4,4,30,290.0
4,4,31,300.0
4,4,32,310.0
4,4,33,320.0
4,4,34,330.0
4,4,35,340.0
4,4,36,350.0
4,4,37,360.0
4,4,38,370.0
4,4,39,380.0
4,4,40,390.0
4,4,41,400.0
4,4,42,410.0
4,4,43,420.0
4,4,44,430.0
4,4,45,440.0
4,4,46,450.0
4,4,47,460.0
4,4,48,470.0
4,4,49,480.0
4,4,50,490.0
4,4,51,500.0
4,4,52,510.0
4,4,53,520.0
4,4,54,530.0
4,4,55,540.0
4,4,56,550.0
4,4,57,560.0
4,4,58,570.0
4,4,59,580.0
4,5,0,600.0
4,5,1,0.0
4,5,2,10.0
4,5,3,20.0
4,5,4,30.0
4,5,5,40.0
4,5,6,50.0
4,5,7,60.0
4,5,8,70.0
4,5,9,80.0
4,5,10,90.0
4,5,11,100.0
4,5,12,110.0
4,5,13,120.0
4,5,14,130.0
4,5,15,140.0
4,5,16,150.0
4,5,17,160.0
4,5,18,170.0
4,5,19,180.0
4,5,20,190.0
4,5,21,200.0
4,5,22,210.0
4,5,23,220.0
4,5,24,230.0
4,5,25,240.0
4,5,26,250.0
4,5,27,260.0
4,5,28,270.0
4,5,29,280.0
4,5,30,290.0
4,5,31,300.0
4,5,32,310.0
4,5,33,320.0
4,5,34,330.0
4,5,35,340.0
4,5,36,350.0
4,5,37,360.0
4,5,38,370.0
4,5,39,380.0
4,5,40,390.0
4,5,41,400.0
4,5,42,410.0
4,5,43,420.0
4,5,44,430.0
4,5,45,440.0
4,5,46,450.0
4,5,47,460.0
4,5,48,470.0
4,5,49,480.0
4,5,50,490.0
4,5,51,500.0
4,5,52,510.0
4,5,53,520.0
4,5,54,530.0
4,5,55,540.0
4,5,56,550.0
4,5,57,560.0
4,5,58,570.0
4,5,59,580.0
4,6,0,900.0
4,6,1,0.0
4,6,2,15.0
4,6,3,30.0
4,6,4,45.0
4,6,5,60.0
4,6,6,75.0
4,6,7,90.0
4,6,8,105.0
4,6,9,120.0
4,6,10,135.0
4,6,11,150.0
4,6,12,165.0
4,6,13,180.0
4,6,14,195.0
4,6,15,210.0
4,6,16,225.0
4,6,17,240.0
4,6,18,255.0
4,6,19,270.0
4,6,20,285.0
4,6,21,300.0
4,6,22,315.0
4,6,23,330.0
4,6,24,345.0
4,6,25,360.0
4,6,26,375.0
4,6,27,390.0
4,6,28,405.0
4,6,29,420.0
4,6,30,435.0
4,6,31,450.0
4,6,32,465.0
4,6,33,480.0
4,6,34,495.0
4,6,35,510.0
4,6,36,525.0
4,6,37,540.0
4,6,38,555.0
4,6,39,570.0
4,6,40,585.0
4,6,41,600.0
4,6,42,615.0
4,6,43,630.0
4,6,44,645.0
4,6,45,660.0
4,6,46,675.0
4,6,47,690.0
4,6,48,705.0
4,6,49,720.0
4,6,50,735.0
4,6,51,750.0
4,6,52,765.0
4,6,53,780.0
4,6,54,795.0
4,6,55,810.0
4,6,56,825.0
4,6,57,840.0
4,6,58,855.0
4,6,59,870.0
4,7,0,900.0
4,7,1,0.0
4,7,2,15.0
4,7,3,30.0
4,7,4,45.0
4,7,5,60.0
4,7,6,75.0
4,7,7,90.0
4,7,8,105.0
4,7,9,120.0
4,7,10,135.0
4,7,11,150.0
4,7,12,165.0
4,7,13,180.0
4,7,14,195.0
4,7,15,210.0
4,7,16,225.0
4,7,17,240.0
4,7,18,255.0
4,7,19,270.0
4,7,20,285.0
4,7,21,300.0
4,7,22,315.0
4,7,23,330.0
4,7,24,345.0
4,7,25,360.0
4,7,26,375.0
4,7,27,390.0
4,7,28,405.0
4,7,29,420.0
4,7,30,435.0
4,7,31,450.0
4,7,32,465.0
4,7,33,480.0
4,7,34,495.0
4,7,35,510.0
4,7,36,525.0
4,7,37,540.0
4,7,38,555.0
4,7,39,570.0
4,7,40,585.0
4,7,41,600.0
4,7,42,615.0
4,7,43,630.0
4,7,44,645.0
4,7,45,660.0
4,7,46,675.0
4,7,47,690.0
4,7,48,705.0
4,7,49,720.0
4,7,50,735.0
4,7,51,750.0
4,7,52,765.0
4,7,53,780.0
4,7,54,795.0
4,7,55,810.0
4,7,56,825.0
4,7,57,840.0
4,7,58,855.0
4,7,59,870.0
4,8,0,600.0
4,8,1,0.0
4,8,2,10.0
4,8,3,20.0
4,8,4,30.0
4,8,5,40.0
4,8,6,50.0
4,8,7,60.0
4,8,8,70.0
4,8,9,80.0
4,8,10,90.0
4,8,11,100.0
4,8,12,110.0
4,8,13,120.0
4,8,14,130.0
4,8,15,140.0
4,8,16,150.0
4,8,17,160.0
4,8,18,170.0
4,8,19,180.0
4,8,20,190.0
4,8,21,200.0
4,8,22,210.0
4,8,23,220.0
4,8,24,230.0
4,8,25,240.0
4,8,26,250.0
4,8,27,260.0
4,8,28,270.0
4,8,29,280.0
4,8,30,290.0
4,8,31,300.0
4,8,32,310.0
4,8,33,320.0
4,8,34,330.0
4,8,35,340.0
4,8,36,350.0
4,8,37,360.0
4,8,38,370.0
4,8,39,380.0
4,8,40,390.0
4,8,41,400.0
4,8,42,410.0
4,8,43,420.0
4,8,44,430.0
4,8,45,440.0
4,8,46,450.0
4,8,47,460.0
4,8,48,470.0
4,8,49,480.0
4,8,50,490.0
4,8,51,500.0
4,8,52,510.0
4,8,53,520.0
4,8,54,530.0
4,8,55,540.0
4,8,56,550.0
4,8,57,560.0
4,8,58,570.0
4,8,59,580.0
4,9,0,660.0
4,9,1,0.0
4,9,2,11.0
4,9,3,22.0
4,9,4,33.0
4,9,5,44.0
4,9,6,55.0
4,9,7,66.0
4,9,8,77.0
4,9,9,88.0
4,9,10,99.0
4,9,11,110.0
4,9,12,121.0
4,9,13,132.0
4,9,14,143.0
4,9,15,154.0
4,9,16,165.0
4,9,17,176.0
4,9,18,187.0
4,9,19,198.0
4,9,20,209.0
4,9,21,220.0
4,9,22,231.0
4,9,23,242.0
4,9,24,253.0
4,9,25,264.0
4,9,26,275.0
4,9,27,286.0
4,9,28,297.0
4,9,29,308.0
4,9,30,319.0
4,9,31,330.0
4,9,32,341.0
4,9,33,352.0
4,9,34,363.0
4,9,35,374.0
4,9,36,385.0
4,9,37,396.0
4,9,38,407.0
4,9,39,418.0
4,9,40,429.0
4,9,41,440.0
4,9,42,451.0
4,9,43,462.0
4,9,44,473.0
4,9,45,484.0
4,9,46,495.0
4,9,47,506.0
4,9,48,517.0
4,9,49,528.0
4,9,50,539.0
4,9,51,550.0
4,9,52,561.0
4,9,53,572.0
4,9,54,583.0
4,9,55,594.0
